association_id,column_index,label_id,feature_name,atlas,disease,comparison,reference_id,source_region,source_url,doi,tissue,mapping_status,direction,effect_type,effect_value,uncertainty,measurement,source_location,mapping_limitation,evidence_strength,shared_evidence_group
A00345,30,31,OFClat_L,AAL3,AD,case_vs_NC,Frontal2026,Lateral orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.270308,"n30/30; case=0.264±0.057, NC=0.278±0.046 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Lateral orbital gyrus bilateral:AD:case_vs_NC
A00346,31,32,OFClat_R,AAL3,AD,case_vs_NC,Frontal2026,Lateral orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.270308,"n30/30; case=0.264±0.057, NC=0.278±0.046 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Lateral orbital gyrus bilateral:AD:case_vs_NC
A00347,30,31,OFClat_L,AAL3,MCI,case_vs_NC,Frontal2026,Lateral orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.047912,"n30/30; case=0.276±0.037, NC=0.278±0.046 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Lateral orbital gyrus bilateral:MCI:case_vs_NC
A00348,31,32,OFClat_R,AAL3,MCI,case_vs_NC,Frontal2026,Lateral orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.047912,"n30/30; case=0.276±0.037, NC=0.278±0.046 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Lateral orbital gyrus bilateral:MCI:case_vs_NC
A00349,24,25,OFCmed_L,AAL3,AD,case_vs_NC,Frontal2026,Medial orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.244587,"n30/30; case=0.56±0.057, NC=0.573±0.049 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Medial orbital gyrus bilateral:AD:case_vs_NC
A00350,25,26,OFCmed_R,AAL3,AD,case_vs_NC,Frontal2026,Medial orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.244587,"n30/30; case=0.56±0.057, NC=0.573±0.049 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Medial orbital gyrus bilateral:AD:case_vs_NC
A00351,24,25,OFCmed_L,AAL3,MCI,case_vs_NC,Frontal2026,Medial orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,higher,derived_Cohen_d_raw_means,0.061224,"n30/30; case=0.576±0.049, NC=0.573±0.049 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Medial orbital gyrus bilateral:MCI:case_vs_NC
A00352,25,26,OFCmed_R,AAL3,MCI,case_vs_NC,Frontal2026,Medial orbital gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,higher,derived_Cohen_d_raw_means,0.061224,"n30/30; case=0.576±0.049, NC=0.573±0.049 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Medial orbital gyrus bilateral:MCI:case_vs_NC
A00353,0,1,Precentral_L,AAL3,AD,case_vs_NC,Frontal2026,Precentral gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.773103,"n30/30; case=1.685±0.18, NC=1.808±0.135 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus bilateral:AD:case_vs_NC
A00354,1,2,Precentral_R,AAL3,AD,case_vs_NC,Frontal2026,Precentral gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.773103,"n30/30; case=1.685±0.18, NC=1.808±0.135 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus bilateral:AD:case_vs_NC
A00355,0,1,Precentral_L,AAL3,MCI,case_vs_NC,Frontal2026,Precentral gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.402906,"n30/30; case=1.753±0.138, NC=1.808±0.135 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus bilateral:MCI:case_vs_NC
A00356,1,2,Precentral_R,AAL3,MCI,case_vs_NC,Frontal2026,Precentral gyrus bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.402906,"n30/30; case=1.753±0.138, NC=1.808±0.135 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus bilateral:MCI:case_vs_NC
A00357,146,151,ACC_sub_L,AAL3,AD,case_vs_NC,Frontal2026,Subcallosal area bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.142766,"n30/30; case=0.189±0.029, NC=0.193±0.027 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Subcallosal area bilateral:AD:case_vs_NC
A00358,147,152,ACC_sub_R,AAL3,AD,case_vs_NC,Frontal2026,Subcallosal area bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.142766,"n30/30; case=0.189±0.029, NC=0.193±0.027 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Subcallosal area bilateral:AD:case_vs_NC
A00359,146,151,ACC_sub_L,AAL3,MCI,case_vs_NC,Frontal2026,Subcallosal area bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,higher,derived_Cohen_d_raw_means,0.206406,"n30/30; case=0.199±0.031, NC=0.193±0.027 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Subcallosal area bilateral:MCI:case_vs_NC
A00360,147,152,ACC_sub_R,AAL3,MCI,case_vs_NC,Frontal2026,Subcallosal area bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,higher,derived_Cohen_d_raw_means,0.206406,"n30/30; case=0.199±0.031, NC=0.193±0.027 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Subcallosal area bilateral:MCI:case_vs_NC
A00361,70,73,Paracentral_Lobule_L,AAL3,AD,case_vs_NC,Frontal2026,Precentral gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.433452,"n30/30; case=0.384±0.043, NC=0.402±0.04 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus medial segment bilateral:AD:case_vs_NC
A00362,71,74,Paracentral_Lobule_R,AAL3,AD,case_vs_NC,Frontal2026,Precentral gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.433452,"n30/30; case=0.384±0.043, NC=0.402±0.04 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus medial segment bilateral:AD:case_vs_NC
A00363,70,73,Paracentral_Lobule_L,AAL3,MCI,case_vs_NC,Frontal2026,Precentral gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.575,"n30/30; case=0.379±0.04, NC=0.402±0.04 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus medial segment bilateral:MCI:case_vs_NC
A00364,71,74,Paracentral_Lobule_R,AAL3,MCI,case_vs_NC,Frontal2026,Precentral gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.575,"n30/30; case=0.379±0.04, NC=0.402±0.04 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Precentral gyrus medial segment bilateral:MCI:case_vs_NC
A00365,18,19,Frontal_Sup_Medial_L,AAL3,AD,case_vs_NC,Frontal2026,Superior frontal gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.699105,"n30/30; case=0.782±0.099, NC=0.844±0.077 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Superior frontal gyrus medial segment bilateral:AD:case_vs_NC
A00366,19,20,Frontal_Sup_Medial_R,AAL3,AD,case_vs_NC,Frontal2026,Superior frontal gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.699105,"n30/30; case=0.782±0.099, NC=0.844±0.077 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Superior frontal gyrus medial segment bilateral:AD:case_vs_NC
A00367,18,19,Frontal_Sup_Medial_L,AAL3,MCI,case_vs_NC,Frontal2026,Superior frontal gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.024982,"n30/30; case=0.842±0.083, NC=0.844±0.077 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Superior frontal gyrus medial segment bilateral:MCI:case_vs_NC
A00368,19,20,Frontal_Sup_Medial_R,AAL3,MCI,case_vs_NC,Frontal2026,Superior frontal gyrus medial segment bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.024982,"n30/30; case=0.842±0.083, NC=0.844±0.077 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Superior frontal gyrus medial segment bilateral:MCI:case_vs_NC
A00369,14,15,Supp_Motor_Area_L,AAL3,AD,case_vs_NC,Frontal2026,Supplementary motor cortex bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.355079,"n30/30; case=0.678±0.064, NC=0.702±0.071 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Supplementary motor cortex bilateral:AD:case_vs_NC
A00370,15,16,Supp_Motor_Area_R,AAL3,AD,case_vs_NC,Frontal2026,Supplementary motor cortex bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,derived_Cohen_d_raw_means,-0.355079,"n30/30; case=0.678±0.064, NC=0.702±0.071 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Supplementary motor cortex bilateral:AD:case_vs_NC
A00371,14,15,Supp_Motor_Area_L,AAL3,MCI,case_vs_NC,Frontal2026,Supplementary motor cortex bilateral,https://doi.org/10.3390/brainsci16030317,10.3390/brainsci16030317,gray matter or nucleus; see measurement,parent_region_extrapolation,higher,derived_Cohen_d_raw_means,0.110321,"n30/30; case=0.71±0.074, NC=0.702±0.071 %TIV; no subregion survives multiplicity correction",vol2Brain frontal regional volume as percentage TIV,Table2,Bilateral vol2Brain→AAL3 inference; raw d differs from age/sex-adjusted ANCOVA. Some printed adjusted CIs malformed and excluded.,not_significant_after_correction,Frontal2026:Supplementary motor cortex bilateral:MCI:case_vs_NC
